الرابط,اسم المنافسة,رقم المنافسة,الرقم المرجعي,الغرض من المنافسة,قيمة وثائق المنافسة,حالة المنافسة,مدة العقد,هل التأمين من متطلبات المنافسة,نوع المنافسة,الجهة الحكوميه,الوقت المتبقى,طريقة تقديم العروض,مطلوب ضمان الإبتدائي,الضمان النهائي,آخر موعد لإستلام الإستفسارات,آخر موعد لتقديم العروض,تاريخ فتح العروض,تاريخ فحص العروض,فترة التوقف,التاريخ المتوقع للترسية,تاريخ بدء الأعمال / الخدمات,بداية إرسال الأسئلة و الاستفسارات,اقصى مدة للاجابة على الاستفسارات,مكان فتح العرض,مجال التصنيف,مكان التنفيذ,التفاصيل,نشاط المنافسة,تشمل المنافسة على بنود توريد,أعمال الصيانة والتشغيل,عنوان الضمان الإبتدائى,أعمال  الإنشاء,الحزمة,نوع الاتفاقية,مدة الاتفاقية,عدد ايام استلام الاستفسارات,عدد أيام استلام العرض,قائمة الموردين المتقدمين,قائمة الموردين المرسى عليهم  -  ( ترسية كاملة ),الدول
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=5t24JowbiplyoAHaepTcJA==,نقل وتركيب وتجهيز معرض للأحوال المدنية لرالي حائل الدولي لعام 2026,702,260139003742,نقل وتركيب وتجهيز معرض للأحوال...عرض المزيد...نقل وتركيب وتجهيز معرض للأحوال المدنية لرالي حائل الدولي لعام 2026,200.00,مرحلة فحص العروض,10 يوم,لا,شراء مباشر,المديرية العامة للأحوال المدنية,إنتهى,ملف واحد للعرض الفني والمالي معا,لا يوجد ضمان,,16/01/202627/07/1447,18/01/202629/07/144709:59 AM,لا يوجد,18/01/202629/07/144710:00 AM,,19/01/202630/07/1447,20/01/202601/08/1447,13/01/202624/07/1447,2,لا يوجد,غير مطلوب,داخل المملكةمنطقة حائلحائلمنطقة الرياضالرياض,,انشطة النقل والتخزين,لا,,,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=PBdVeRKXT54Mx8Rh%20kLvIw==,مشروع صيانة ونظافة وتشغيل نادي التعاون,31373/2026,260139003440,...عرض المزيد...مشروع صيانة ونظافة وتشغيل نادي التعاون,1000.00,معتمدة,1095 يوم,لا,منافسة عامة,وزارة الرياضة,"24
                           دقائق:3
                           ساعة:24
                           يوم",ملفين منفصلين ( فني ومالي),ضمان إبتدائى,5.00,12/02/202624/08/1447,18/02/202601/09/144709:59 AM,18/02/202601/09/144710:00 AM,لا يوجد,5,17/03/202628/09/1447,14/04/202626/10/1447,24/01/202605/08/1447,5,وزارة الرياضة الملز شارع الجامعة,قطاع التشغيل والصيانة والخدمات,داخل المملكةمنطقة القصيمبريدة,,التشغيل والصيانة والنظافة للمنشآت - التشغيل والصيانة,لا,,وزارة الرياضة الملز شارع الجامعة,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=YiVgQNzkU7IfzUOZ*@@**m48oQ==,صيانة ونظافة وتشغيل نادي الرائد ببريدة,2026/31374,260139003655,صيانة ونظافة وتشغيل نادي الرائ...عرض المزيد...صيانة ونظافة وتشغيل نادي الرائد ببريدة                                                                                   .,1000.00,معتمدة,1095 يوم,لا,منافسة عامة,وزارة الرياضة,"23
                           دقائق:3
                           ساعة:24
                           يوم",ملفين منفصلين ( فني ومالي),ضمان إبتدائى,5.00,12/02/202624/08/1447,18/02/202601/09/144709:59 AM,18/02/202601/09/144710:00 AM,لا يوجد,5,15/03/202626/09/1447,15/04/202627/10/1447,24/01/202605/08/1447,10,وزارة الرياضة الملز شارع الجامعة,قطاع التشغيل والصيانة والخدمات,داخل المملكةمنطقة القصيمبريدة,,التشغيل والصيانة والنظافة للمنشآت - التشغيل والصيانة,لا,صيانة المباني,وزارة الرياضة الملز شارع الجامعة,المبـــاني,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=Al68GCFxv79AUoxWdoRo2g==,إجراءات وسياسات واليات الحد من الاحتيال والهدر وسوء الاستخدام في قطاع تمويل النظام الصحي,CNHI.006.2026,260139001209,يهدف المشروع إلى تصميم نموذج ت...عرض المزيد...يهدف المشروع إلى تصميم نموذج تشغيلي فعّال، مبني على أفضل الممارسات الدولية، ومدعوم بأدوات الذكاء الاصطناعي والتحليلات التنبؤية، لتصميم، إجراءات وسياسات واليات لوحدة متخصصة تُعنى بالحد من الاحتيال والهدر وسوء الاستخدام (FWA)، وتحسين جودة البيانات المقدّمة، ودعم اتخاذ القرار، وضمان حماية الموارد الصحية.,1000.00,معتمدة,8 شهر,لا,منافسة عامة,مركز التأمين الصحي الوطني,"14
                           دقائق:5
                           ساعة:21
                           يوم",ملفين منفصلين ( فني ومالي),ضمان إبتدائى,5.00,23/01/202604/08/1447,15/02/202627/08/144711:50 AM,15/02/202627/08/144712:50 PM,لا يوجد,5,08/03/202619/09/1447,08/04/202620/10/1447,23/01/202604/08/1447,7,مكتب مركز التأمين الصحي الوطني,غير مطلوب,داخل المملكةمنطقة الرياضالرياض,,الأنشطة الاستشارية الأخرى,لا,,منصة اعتماد,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=dRaggLWTGMe1xUrj7yvR7A==,تطوير وتشغيل مركز تقييم الجدارات السلوكية والفنية,CNHI.009.2026,260139003256,تصميم وتطوير وتشغيل مركز تقييم...عرض المزيد...تصميم وتطوير وتشغيل مركز تقييم الجدارات السلوكية والفنية، بما يسهم في قياس كفاءة الموظفين والمرشحين، ودعم قرارات إدارة المواهب، والتعيين، والتطوير، والتعاقب الوظيفي، والترقيات، وفق أطر ومنهجيات تقييم معتمدة وأفضل الممارسات العالمية.,800.00,معتمدة,24 شهر,لا,منافسة عامة,مركز التأمين الصحي الوطني,"23
                           دقائق:3
                           ساعة:4
                           يوم",ملف واحد للعرض الفني والمالي معا,ضمان إبتدائى,5.00,23/01/202604/08/1447,29/01/202610/08/144709:59 AM,29/01/202610/08/144710:00 AM,لا يوجد,5,01/03/202612/09/1447,01/04/202613/10/1447,23/01/202604/08/1447,5,مكتب مركز التأمين الصحي الوطني,غير مطلوب,داخل المملكةمنطقة الرياضالرياض,تصميم وتطوير وتشغيل مركز تقييم الجدارات السلوكية والفنية، بما يسهم في قياس كفاءة الموظفين والمرشحين، ودعم قرارات إدارة المواهب، والتعيين، والتطوير، والتعاقب الوظيفي، والترقيات، وفق أطر ومنهجيات تقييم معتمدة وأفضل الممارسات العالمية.,أنشطة التدريب,لا,,منصة اعتماد,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=NBIq1IY5z9bwMLCB6FSOtg==,توريد رخص وتحسين منصة تطوير التطبيقات,CNHI.011.2026,260139003619,"كجزء من رؤية المملكة 2030، قام...عرض المزيد...كجزء من رؤية المملكة 2030، قام مكتب تحقيق الرؤية في وزارة الصحة بإطلاق مركز التأمين الصحي الوطني (CNHI) كجهة الدفع الاستراتيجية الوطنية في قطاع الصحة العامة. تم تأسيس المركز باعتباره جهة الدفع المستقبلية وهو جزء من تطوير نظام يشمل فصل الأدوار في التنظيم وتقديم الخدمات والتمويل داخل وزارة الصحة.
يهدف المشروع إلى تقديم الدعم اللازم لمركز التأمين الصحي الوطني (CNHI) لضمان اسمترارية حلول قطاع الاعمال  المطورة على منصة التطبيقات من خلال تشغيل وتوريد رخص منصة تطوير التطبيقات في المركز والدعم والصيانة للمنصة واجراء التحسينات اللازمة وللمساهمة في تقديم خدمات تكنولوجيا المعلومات بكفاءة وفعالية عالية.",1000.00,معتمدة,24 شهر,لا,منافسة عامة,مركز التأمين الصحي الوطني,"24
                           دقائق:3
                           ساعة:22
                           يوم",ملفين منفصلين ( فني ومالي),ضمان إبتدائى,5.00,01/02/202613/08/1447,16/02/202628/08/144710:00 AM,16/02/202628/08/144710:00 AM,لا يوجد,5,15/03/202626/09/1447,15/04/202627/10/1447,22/01/202603/08/1447,7,مكتب مركز التأمين الصحي الوطني,غير مطلوب,داخل المملكةمنطقة الرياضالرياض,,تقنية المعلومات,لا,,مركز التأمين الصحي الوطني,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=%20i9w49TR7tbdFw34jQlAXw==,NF توريد بشكل عاجل وفوري لمستشفى القصيم - NEEDLE HYPODERMIC 22G X 1-1/2 INCH STER DISPO,2115,260139003453,توريد الأدوية والمواد والمستلز...عرض المزيد...توريد الأدوية والمواد والمستلزمات الطبية والصناعية لمستشفى الحرس الوطني بالقصيم,200.00,تم اعتماد الترسية المبدئي,1 سنة,لا,شراء مباشر,الشؤون الصحیة بوزارة الحرس الوطني,إنتهى,ملف واحد للعرض الفني والمالي معا,لا يوجد ضمان,,16/01/202627/07/1447,18/01/202629/07/144709:59 AM,لا يوجد,18/01/202629/07/144710:00 AM,,19/01/202630/07/1447,20/01/202601/08/1447,13/01/202624/07/1447,5,لا يوجد,غير مطلوب,داخل المملكةمنطقة القصيمبريدة,,الأنشطة الطبية,لا,,,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=Wl6Tbn8JVsb*@@**9sTK1RQUmw==,تنفيذ اعمال مشروع إحلال شبكة المياه بحي الفيصلية من شارع 12 الى شارع رقم 28 حسب مجال العمل بالشمالية الغربية,6075,260139003313,تنفيذ اعمل مشروع إحلال شبكة ال...عرض المزيد...تنفيذ اعمل مشروع إحلال شبكة المياه بحي الفيصلية من شارع 12 الى شارع رقم 28 حسب مجال العمل بالشمالية الغربية,1000.00,معتمدة,150 يوم,لا,منافسة عامة,القوات البرية,"22
                           دقائق:3
                           ساعة:19
                           يوم",ملفين منفصلين ( فني ومالي),ضمان إبتدائى,5.00,23/01/202604/08/1447,13/02/202625/08/144709:59 AM,13/02/202625/08/144710:00 AM,لا يوجد,5,15/02/202627/08/1447,17/02/202629/08/1447,22/01/202603/08/1447,5,ادارة مدينة الملك عبدالعزيز العسكرية بتبوك,قطاع التشغيل والصيانة والخدمات,داخل المملكةمنطقة تبوكتبوك,,إمدادات الكهرباء والغاز والمياه والبخار وتكييف الهواء,لا,,إدارة مدينة الملك عبدالعزيز العسكرية بتبوك,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=xVtNkDiqB%20oJ74BLQFeVQg==,NF توريد بشكل عاجل وفوري لمستشفى القصيم - NEEDLE HYPODERMIC 25G X 5/8 INCH STER DISPO,2117,260139003449,توريد الأدوية والمواد والمستلز...عرض المزيد...توريد الأدوية والمواد والمستلزمات الطبية والصناعية لمستشفى الحرس الوطني بالقصيم,200.00,تم اعتماد الترسية المبدئي,1 سنة,لا,شراء مباشر,الشؤون الصحیة بوزارة الحرس الوطني,إنتهى,ملف واحد للعرض الفني والمالي معا,لا يوجد ضمان,,16/01/202627/07/1447,18/01/202629/07/144709:59 AM,لا يوجد,18/01/202629/07/144710:00 AM,,18/01/202629/07/1447,19/01/202630/07/1447,13/01/202624/07/1447,5,لا يوجد,غير مطلوب,داخل المملكةمنطقة القصيمالمليداء,,الأنشطة الطبية,لا,,,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=xX33bKI6fm6OMUttgYCfOw==,NF توريد بشكل عاجل وفوري لمستشفى القصيم - CAST PROTECTOR LATEX FREE WITH WATERTIGHT GASKET RING LEG PEDIATRIC LARGE LEG,2177,260139003447,توريد الأدوية والمواد والمستلز...عرض المزيد...توريد الأدوية والمواد والمستلزمات الطبية والصناعية لمستشفى الحرس الوطني بالقصيم,200.00,معتمدة,1 سنة,لا,شراء مباشر,الشؤون الصحیة بوزارة الحرس الوطني,"22
                           دقائق:3
                           ساعة:0
                           يوم",ملف واحد للعرض الفني والمالي معا,لا يوجد ضمان,,25/01/202606/08/1447,25/01/202606/08/144710:00 AM,لا يوجد,26/01/202607/08/144710:00 AM,,18/01/202629/07/1447,19/01/202630/07/1447,19/01/202630/07/1447,5,لا يوجد,غير مطلوب,داخل المملكةمنطقة القصيمالمليداء,,الأنشطة الطبية,لا,,,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=fK94sxVdcrgLf5Wg*@@**a9NgA==,مشروع اعمال الحفر وتوريد المواد والتركيب لإحلال شبكة المياه من شارع 11 - الى شارع 27 حي سلطانة,6074,260139003467,مشروع اعمال الحفر وتوريد الموا...عرض المزيد...مشروع اعمال الحفر وتوريد المواد والتركيب لإحلال شبكة المياه من شارع 11 - الى شارع 27 حي سلطانة,1000.00,معتمدة,150 يوم,لا,منافسة عامة,القوات البرية,"21
                           دقائق:3
                           ساعة:19
                           يوم",ملفين منفصلين ( فني ومالي),ضمان إبتدائى,5.00,23/01/202604/08/1447,13/02/202625/08/144709:59 AM,13/02/202625/08/144710:00 AM,لا يوجد,5,17/02/202629/08/1447,18/02/202601/09/1447,24/01/202605/08/1447,5,ادارة مدينة الملك عبدالعزيز العسكرية بتبوك,قطاع التشغيل والصيانة والخدمات,داخل المملكةمنطقة تبوكتبوك,,إمدادات الكهرباء والغاز والمياه والبخار وتكييف الهواء,لا,,إدارة مدينة الملك عبدالعزيز العسكرية بتبوك,,,,,,,,,
